date_time,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weather_description,holiday,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Squall,Thunderstorm
2016-08-14 05:00:00,289.03,0.0,0.0,36.0,468.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-14 06:00:00,288.76,0.0,0.0,36.0,791.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-14 07:00:00,289.27,0.0,0.0,36.0,1021.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-14 08:00:00,290.36,0.0,0.0,0.0,1591.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 09:00:00,293.25,0.0,0.0,0.0,2452.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 10:00:00,294.62,0.0,0.0,0.0,3046.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 11:00:00,297.69,0.0,0.0,0.0,3830.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 12:00:00,298.24,0.0,0.0,0.0,4187.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 13:00:00,299.48,0.0,0.0,0.0,3874.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 14:00:00,299.88,0.0,0.0,0.0,4243.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 15:00:00,300.48,0.0,0.0,0.0,4229.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 16:00:00,300.22,0.0,0.0,0.0,4282.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 17:00:00,299.35,0.0,0.0,0.0,3892.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 18:00:00,298.58,0.0,0.0,0.0,3788.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 19:00:00,297.37,0.0,0.0,0.0,3510.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 20:00:00,294.94,0.0,0.0,0.0,3282.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 21:00:00,293.04,0.0,0.0,0.0,2601.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 22:00:00,291.55,0.0,0.0,0.0,2031.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-14 23:00:00,291.35,0.0,0.0,0.0,1311.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 00:00:00,290.8,0.0,0.0,0.0,616.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 01:00:00,290.37,0.0,0.0,0.0,393.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 02:00:00,290.36,0.0,0.0,0.0,270.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 03:00:00,289.8,0.0,0.0,0.0,314.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 04:00:00,289.48,0.0,0.0,0.0,859.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 05:00:00,289.17,0.0,0.0,0.0,2739.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 06:00:00,290.38,0.0,0.0,0.0,5016.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 07:00:00,289.35,0.0,0.0,0.0,5876.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 08:00:00,291.59,0.0,0.0,0.0,5284.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 09:00:00,293.63,0.0,0.0,0.0,4322.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 10:00:00,296.41,0.0,0.0,0.0,4201.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 11:00:00,297.63,0.0,0.0,0.0,4344.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 12:00:00,298.81,0.0,0.0,0.0,4510.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 13:00:00,300.27,0.0,0.0,0.0,4800.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 14:00:00,300.27,0.0,0.0,8.0,4730.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 15:00:00,300.23,0.0,0.0,8.0,5014.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 16:00:00,299.13,0.0,0.0,8.0,5982.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 17:00:00,298.67,0.0,0.0,24.0,5421.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-15 18:00:00,298.53,0.0,0.0,24.0,3903.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-15 19:00:00,297.28,0.0,0.0,24.0,2900.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-15 20:00:00,295.81,0.0,0.0,24.0,2605.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-15 21:00:00,294.13,0.0,0.0,0.0,2132.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 22:00:00,293.86,0.0,0.0,0.0,1545.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-15 23:00:00,293.39,0.0,0.0,0.0,971.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 00:00:00,292.84,0.0,0.0,0.0,637.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 01:00:00,292.37,0.0,0.0,0.0,406.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 02:00:00,292.84,0.0,0.0,12.0,271.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 03:00:00,292.64,0.0,0.0,12.0,349.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 04:00:00,291.93,0.0,0.0,12.0,824.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 05:00:00,291.96,0.0,0.0,32.0,2908.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 06:00:00,291.81,0.0,0.0,32.0,5291.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 07:00:00,292.16,0.0,0.0,32.0,5969.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 08:00:00,293.69,0.0,0.0,48.0,5373.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 09:00:00,296.26,0.0,0.0,48.0,4759.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 10:00:00,297.7,0.0,0.0,48.0,4454.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-16 11:00:00,300.23,0.0,0.0,0.0,4553.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 12:00:00,301.14,0.0,0.0,0.0,4646.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 13:00:00,300.7,0.0,0.0,0.0,4514.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 14:00:00,300.51,0.0,0.0,0.0,4838.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 15:00:00,300.44,0.0,0.0,0.0,5254.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 16:00:00,298.88,4.06,0.0,0.0,5860.0,heavy intensity rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-16 17:00:00,297.71,31.75,0.0,0.0,4913.0,very heavy rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-16 18:00:00,296.15,0.28,0.0,0.0,3881.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-16 19:00:00,294.08,3.05,0.0,0.0,2703.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-16 20:00:00,292.38,0.0,0.0,0.0,2445.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 21:00:00,291.94,0.0,0.0,0.0,2178.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 22:00:00,291.35,0.0,0.0,0.0,1718.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-16 23:00:00,290.8,0.0,0.0,0.0,1086.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 00:00:00,290.91,0.0,0.0,0.0,740.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 01:00:00,290.23,0.0,0.0,0.0,530.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 02:00:00,290.2,0.0,0.0,0.0,392.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 03:00:00,290.4,0.9,0.0,0.0,393.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-17 04:00:00,289.7,0.0,0.0,0.0,925.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 05:00:00,289.5,0.0,0.0,0.0,2841.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 06:00:00,288.99,0.0,0.0,0.0,5420.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 07:00:00,288.78,0.0,0.0,0.0,5657.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 08:00:00,291.62,0.0,0.0,0.0,5853.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 09:00:00,293.24,0.0,0.0,0.0,4681.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 10:00:00,295.02,0.25,0.0,0.0,4154.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-17 11:00:00,297.65,0.0,0.0,0.0,4484.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 12:00:00,300.02,0.0,0.0,0.0,4738.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 13:00:00,301.22,0.0,0.0,0.0,4584.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 14:00:00,302.04,0.0,0.0,0.0,5123.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 15:00:00,303.02,0.0,0.0,0.0,5219.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 16:00:00,302.68,0.0,0.0,0.0,6104.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 17:00:00,301.4,0.0,0.0,8.0,5382.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 18:00:00,300.93,0.0,0.0,8.0,4084.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 19:00:00,299.38,0.0,0.0,8.0,3091.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 20:00:00,297.67,0.0,0.0,8.0,2870.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 21:00:00,295.82,0.0,0.0,0.0,2486.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 22:00:00,294.24,0.0,0.0,0.0,1689.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-17 23:00:00,293.3,0.0,0.0,0.0,1149.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 00:00:00,292.7,0.0,0.0,0.0,620.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 01:00:00,292.35,0.0,0.0,0.0,387.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 02:00:00,292.19,0.0,0.0,0.0,314.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 03:00:00,291.89,2.79,0.0,20.0,396.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 04:00:00,291.53,0.0,0.0,20.0,860.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-18 05:00:00,291.37,0.0,0.0,0.0,2782.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 06:00:00,291.22,0.0,0.0,0.0,5171.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 07:00:00,291.8,0.25,0.0,0.0,5906.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 08:00:00,294.03,0.0,0.0,0.0,5386.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 09:00:00,296.15,0.0,0.0,0.0,4638.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 10:00:00,298.18,0.0,0.0,0.0,4416.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 11:00:00,299.47,0.0,0.0,0.0,4729.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 12:00:00,299.37,0.0,0.0,0.0,4767.0,Sky is Clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 13:00:00,298.68,0.3,0.0,0.0,4144.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 14:00:00,298.07,0.0,0.0,8.0,4725.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 15:00:00,298.25,0.0,0.0,8.0,5343.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-18 16:00:00,297.19,0.25,0.0,8.0,6021.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 17:00:00,296.09,0.28,0.0,12.0,5800.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 18:00:00,296.18,0.25,0.0,12.0,4522.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 19:00:00,295.66,0.0,0.0,12.0,3093.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-18 20:00:00,294.88,0.0,0.0,12.0,2670.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-18 21:00:00,294.52,0.25,0.0,24.0,2403.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 22:00:00,294.05,1.27,0.0,24.0,1877.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 23:00:00,293.96,0.76,0.0,24.0,1169.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 00:00:00,294.05,0.25,0.0,32.0,922.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 01:00:00,293.93,0.0,0.0,32.0,617.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 02:00:00,293.84,0.0,0.0,32.0,556.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 03:00:00,292.16,5.41,0.0,56.0,526.0,heavy intensity rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 04:00:00,291.99,2.2,0.0,56.0,853.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 05:00:00,292.16,0.76,0.0,56.0,2521.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 06:00:00,291.82,0.0,0.0,76.0,4740.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 07:00:00,291.7,1.27,0.0,76.0,5800.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 08:00:00,292.0,0.0,0.0,76.0,4986.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 09:00:00,292.27,0.0,0.0,92.0,4623.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 10:00:00,292.93,0.0,0.0,92.0,4384.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 11:00:00,293.92,0.0,0.0,76.0,4881.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 12:00:00,295.07,0.0,0.0,80.0,5330.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 13:00:00,296.06,0.0,0.0,80.0,4926.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 14:00:00,297.41,0.0,0.0,80.0,5347.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 15:00:00,296.49,0.0,0.0,80.0,5631.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 16:00:00,296.24,0.0,0.0,80.0,6128.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 17:00:00,295.6,0.0,0.0,80.0,5259.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-19 18:00:00,294.24,0.25,0.0,92.0,4065.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 19:00:00,292.83,0.51,0.0,92.0,3258.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 20:00:00,291.72,1.02,0.0,92.0,3052.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 21:00:00,291.08,0.76,0.0,92.0,2718.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 22:00:00,290.53,0.25,0.0,92.0,2407.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 23:00:00,290.59,0.25,0.0,92.0,1887.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 00:00:00,290.5,0.0,0.0,100.0,1192.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 01:00:00,290.62,0.0,0.0,100.0,772.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 02:00:00,290.37,0.0,0.0,100.0,588.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 03:00:00,290.16,0.0,0.0,92.0,400.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 04:00:00,290.16,0.0,0.0,92.0,440.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 05:00:00,289.82,0.0,0.0,92.0,747.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 06:00:00,289.73,0.0,0.0,92.0,1206.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 07:00:00,289.37,0.0,0.0,92.0,1814.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 08:00:00,288.48,1.41,0.0,92.0,2334.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 09:00:00,287.95,1.78,0.0,92.0,3005.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 10:00:00,288.5,0.51,0.0,92.0,3294.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 11:00:00,289.56,0.0,0.0,75.0,3924.0,"light intensity drizzle,mist,moderate rain",0,0,0,1,0,0,1,1,0,0,0,0
2016-08-20 12:00:00,290.14,0.7,0.0,40.0,4165.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 13:00:00,290.69,0.25,0.0,90.0,4154.0,"heavy intensity rain,light intensity drizzle",0,0,0,1,0,0,0,1,0,0,0,0
2016-08-20 14:00:00,290.87,0.28,0.0,75.0,4399.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 15:00:00,290.51,0.0,0.0,76.0,4788.0,"heavy intensity rain,mist",0,0,0,0,0,0,1,1,0,0,0,0
2016-08-20 16:00:00,290.93,0.0,0.0,75.0,4489.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 17:00:00,291.64,2.79,0.0,75.0,4188.0,"moderate rain,thunderstorm with heavy rain",0,0,0,0,0,0,0,1,0,0,0,1
2016-08-20 18:00:00,291.08,0.0,0.0,75.0,3607.0,moderate rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 19:00:00,290.49,0.51,0.0,75.0,3180.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 20:00:00,289.37,0.0,0.0,40.0,2934.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-20 21:00:00,288.71,0.0,0.0,1.0,3014.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-20 22:00:00,288.32,0.0,0.0,1.0,2602.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-20 23:00:00,288.08,0.0,0.0,20.0,2338.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 00:00:00,287.86,0.0,0.0,1.0,1524.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 01:00:00,288.21,0.0,0.0,90.0,1145.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 02:00:00,288.03,0.0,0.0,90.0,681.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 03:00:00,287.37,0.0,0.0,1.0,493.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 04:00:00,286.63,0.0,0.0,1.0,435.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 05:00:00,286.13,0.0,0.0,1.0,606.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 06:00:00,285.8,0.0,0.0,1.0,911.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 07:00:00,285.51,0.0,0.0,1.0,1249.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-21 08:00:00,287.45,0.0,0.0,1.0,1755.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 09:00:00,289.07,0.0,0.0,1.0,2636.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 10:00:00,290.87,0.0,0.0,1.0,3182.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 11:00:00,292.56,0.0,0.0,1.0,3654.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 12:00:00,293.65,0.0,0.0,40.0,3997.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 13:00:00,294.28,0.0,0.0,40.0,4024.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 14:00:00,294.72,0.0,0.0,40.0,4243.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 15:00:00,294.86,0.0,0.0,40.0,4190.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 16:00:00,295.55,0.0,0.0,40.0,4240.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 17:00:00,295.57,0.0,0.0,40.0,4266.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 18:00:00,295.25,0.0,0.0,1.0,4067.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 19:00:00,294.5,0.0,0.0,20.0,3235.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 20:00:00,291.64,0.0,0.0,1.0,2952.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 21:00:00,289.4,0.0,0.0,1.0,2693.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 22:00:00,288.66,0.0,0.0,1.0,1901.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-21 23:00:00,288.28,0.0,0.0,1.0,1143.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 00:00:00,288.47,0.0,0.0,1.0,668.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 01:00:00,288.58,0.0,0.0,1.0,537.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 02:00:00,288.02,0.0,0.0,1.0,389.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 03:00:00,287.96,0.0,0.0,1.0,527.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 04:00:00,287.68,0.0,0.0,1.0,943.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 05:00:00,287.55,0.0,0.0,1.0,2817.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 06:00:00,287.47,0.0,0.0,1.0,5406.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 07:00:00,288.46,0.0,0.0,40.0,6201.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-22 08:00:00,290.43,0.0,0.0,75.0,5397.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-22 09:00:00,292.41,0.0,0.0,1.0,4328.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 10:00:00,294.52,0.0,0.0,1.0,4125.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 11:00:00,296.69,0.0,0.0,1.0,4255.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 12:00:00,298.4,0.0,0.0,1.0,4518.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 13:00:00,299.48,0.0,0.0,1.0,4494.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 14:00:00,300.28,0.0,0.0,1.0,5012.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 15:00:00,300.68,0.0,0.0,1.0,5062.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 16:00:00,300.72,0.0,0.0,1.0,5866.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 17:00:00,300.64,0.0,0.0,1.0,5474.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 18:00:00,300.01,0.0,0.0,1.0,3898.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 19:00:00,299.14,0.0,0.0,1.0,2908.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 20:00:00,297.69,0.0,0.0,1.0,2796.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 21:00:00,296.44,0.0,0.0,1.0,2588.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 22:00:00,295.59,0.0,0.0,1.0,1832.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-22 23:00:00,295.41,0.0,0.0,1.0,1051.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-23 00:00:00,294.94,0.0,0.0,1.0,655.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-23 01:00:00,294.36,0.0,0.0,1.0,440.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2016-08-23 02:00:00,294.01,0.0,0.0,1.0,322.0,haze,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-23 03:00:00,293.58,0.6,0.0,1.0,408.0,light rain,0,0,0,0,0,0,0,1,0,0,0,0
